timestamp,elapsed_seconds,distance,heart_rate,power,cadence_corrected,enhanced_speed,pace_min_km,step_length_m,vertical_oscillation,vertical_ratio,stance_time,stance_time_balance,gct_left_ms,gct_right_ms,gct_imbalance_ms
2025-07-26 02:20:54+00:00,0.0,0.0,101,0.0,0,0.0,,,,,,,,,
2025-07-26 02:20:55+00:00,1.0,1.42,102,0.0,0,0.0,,,,,,,,,
2025-07-26 02:20:56+00:00,2.0,3.53,102,0.0,0,0.0,,,,,,,,,
2025-07-26 02:20:57+00:00,3.0,6.34,102,0.0,0,1.241,13.430029546065,,,,,,,,
2025-07-26 02:20:58+00:00,4.0,9.83,103,0.0,0,1.969,8.464533604198408,,,,,,,,
2025-07-26 02:20:59+00:00,5.0,12.45,103,0.0,0,2.678,6.223549912870301,,,,,,,,
2025-07-26 02:21:00+00:00,6.0,15.87,104,0.0,0,2.837,5.874750323111268,,,,,,,,
2025-07-26 02:21:01+00:00,7.0,18.42,104,354.0,162,3.275,5.089058524173028,1.212,102.3,8.44,262.0,,,,
2025-07-26 02:21:02+00:00,8.0,21.4,105,314.0,166,2.837,5.874750323111268,1.025,91.8,8.95,266.0,,,,
2025-07-26 02:21:03+00:00,9.0,24.41,107,310.0,168,2.893,5.76103237700196,1.033,90.9,8.8,262.0,,,,
2025-07-26 02:21:04+00:00,10.0,27.2,109,288.0,168,2.781,5.993048064245475,0.993,89.0,8.96,265.0,,,,
2025-07-26 02:21:05+00:00,11.0,29.93,110,288.0,168,2.781,5.993048064245475,0.993,89.0,8.96,265.0,,,,
2025-07-26 02:21:06+00:00,12.0,32.49,111,291.0,168,2.781,5.993048064245475,0.993,89.0,8.96,265.0,,,,
2025-07-26 02:21:07+00:00,13.0,35.26,113,290.0,168,2.743,6.076072426783328,0.979,88.4,9.02,266.0,,,,
2025-07-26 02:21:08+00:00,14.0,38.17,114,292.0,168,2.753,6.0540016951204745,0.983,88.4,9.0,266.0,,,,
2025-07-26 02:21:09+00:00,15.0,41.01,115,293.0,166,2.753,6.0540016951204745,0.994,90.4,9.09,268.0,,,,
2025-07-26 02:21:10+00:00,16.0,44.37,116,299.0,166,2.799,5.954507562224604,1.011,91.1,9.01,267.0,,,,
