timestamp,elapsed_seconds,distance,heart_rate,power,cadence_corrected,enhanced_speed,pace_min_km,step_length_m,vertical_oscillation,vertical_ratio,stance_time,stance_time_balance,gct_left_ms,gct_right_ms,gct_imbalance_ms
2025-07-25 00:31:28+00:00,0.0,2.43,97,110.0,106,1.633,10.206164523372117,0.907,60.5,6.67,,,,,
2025-07-25 00:31:29+00:00,1.0,6.31,97,222.0,106,1.633,10.206164523372117,0.907,60.5,6.67,,,,,
2025-07-25 00:31:30+00:00,2.0,8.44,96,115.0,106,1.633,10.206164523372117,0.907,60.5,6.67,,,,,
2025-07-25 00:31:31+00:00,3.0,11.24,96,175.0,106,2.361,7.059155724975292,1.311,66.4,5.06,,,,,
2025-07-25 00:31:32+00:00,4.0,14.06,96,199.0,106,2.594,6.42508352608584,1.441,68.3,4.74,,,,,
2025-07-25 00:31:33+00:00,5.0,17.3,96,202.0,160,2.594,6.42508352608584,1.441,68.3,4.74,,,,,
2025-07-25 00:31:34+00:00,6.0,20.19,95,294.0,162,2.603,6.402868485081316,0.976,92.3,9.46,282.0,,,,
2025-07-25 00:31:35+00:00,7.0,23.05,95,339.0,164,3.042,5.478851632697787,1.112,97.0,8.71,264.0,,,,
2025-07-25 00:31:36+00:00,8.0,26.33,95,337.0,164,3.042,5.478851632697787,1.112,97.0,8.71,264.0,,,,
2025-07-25 00:31:37+00:00,9.0,29.64,95,339.0,164,3.042,5.478851632697787,1.112,97.0,8.71,264.0,,,,
2025-07-25 00:31:38+00:00,10.0,33.33,94,352.0,164,3.126,5.3316272126252935,1.143,98.3,8.59,262.0,,,,
2025-07-25 00:31:39+00:00,11.0,37.05,92,339.0,164,3.172,5.254308532997057,1.16,99.0,8.53,261.0,,,,
2025-07-25 00:31:40+00:00,12.0,41.07,88,358.0,164,3.294,5.059704513256426,1.205,100.8,8.36,258.0,,,,
2025-07-25 00:31:41+00:00,13.0,44.17,86,371.0,164,3.368,4.948535233570864,1.232,102.0,8.27,256.0,,,,
2025-07-25 00:31:50+00:00,22.0,45.02,86,,0,0.0,,,,,,,,,
2025-07-25 00:31:51+00:00,23.0,46.54,87,0.0,0,0.0,,,,,,,,,
2025-07-25 00:31:52+00:00,24.0,48.63,87,0.0,0,0.0,,,,,,,,,
2025-07-25 00:31:53+00:00,25.0,51.56,87,0.0,0,1.008,16.534391534391535,,,,,,,,
2025-07-25 00:31:54+00:00,26.0,54.06,87,0.0,158,1.717,9.706853038245,,,,,,,,
2025-07-25 00:31:55+00:00,27.0,56.85,87,266.0,160,2.435,6.844626967830253,0.924,90.7,9.81,289.0,,,,
2025-07-25 00:31:56+00:00,28.0,59.83,86,286.0,164,2.575,6.472491909385114,0.965,92.0,9.53,282.0,,,,
2025-07-25 00:31:57+00:00,29.0,62.54,87,300.0,166,2.678,6.223549912870301,0.979,90.7,9.26,273.0,,,,
2025-07-25 00:31:58+00:00,30.0,65.07,87,314.0,166,2.771,6.014675808973896,1.001,90.6,9.04,268.0,,,,
2025-07-25 00:31:59+00:00,31.0,67.65,86,311.0,164,2.771,6.014675808973896,1.001,90.6,9.04,268.0,,,,
2025-07-25 00:32:00+00:00,32.0,70.0,87,298.0,164,2.725,6.116207951070336,0.996,91.5,9.18,272.0,,,,
