timestamp,elapsed_seconds,distance,heart_rate,power,cadence_corrected,enhanced_speed,pace_min_km,step_length_m,vertical_oscillation,vertical_ratio,stance_time,stance_time_balance,gct_left_ms,gct_right_ms,gct_imbalance_ms
2025-07-30 12:55:16+00:00,0.0,0.0,108,0.0,0,0.0,,,,,,,,,
2025-07-30 12:55:17+00:00,1.0,1.62,108,0.0,0,0.0,,,,,,,,,
2025-07-30 12:55:18+00:00,2.0,4.77,108,0.0,0,0.616,27.056277056277057,,,,,,,,
2025-07-30 12:55:19+00:00,3.0,7.66,109,0.0,0,1.53,10.893246187363834,,,,,,,,
2025-07-30 12:55:20+00:00,4.0,11.03,110,0.0,0,2.874,5.799118533982835,,,,,,,,
2025-07-30 12:55:21+00:00,5.0,14.95,112,0.0,0,2.939,5.670863105364637,,,,,,,,
2025-07-30 12:55:22+00:00,6.0,18.27,117,0.0,0,3.21,5.192107995846314,,,,,,,,
2025-07-30 12:55:23+00:00,7.0,21.53,117,358.0,168,3.35,4.975124378109452,1.182,95.9,8.11,248.0,,,,
2025-07-30 12:55:24+00:00,8.0,24.67,117,364.0,168,3.35,4.975124378109452,1.182,95.9,8.11,248.0,,,,
2025-07-30 12:55:25+00:00,9.0,27.76,120,363.0,168,3.331,5.0035024517162014,1.189,97.6,8.2,251.0,,,,
2025-07-30 12:55:26+00:00,10.0,30.16,120,335.0,168,3.247,5.13294322964788,1.159,96.4,8.31,253.0,,,,
2025-07-30 12:55:27+00:00,11.0,33.21,121,354.0,168,3.191,5.22302308576204,,116.0,,230.0,38.81,89.263,140.737,51.47399999999999
2025-07-30 12:55:28+00:00,12.0,36.37,121,339.0,168,2.995,5.564830272676683,,116.0,,230.0,38.81,89.263,140.737,51.47399999999999
2025-07-30 12:55:29+00:00,13.0,39.32,122,343.0,168,2.995,5.564830272676683,,116.0,,230.0,38.81,89.263,140.737,51.47399999999999
2025-07-30 12:55:30+00:00,14.0,42.45,123,350.0,168,3.051,5.4626898284715395,,116.0,,230.0,38.81,89.263,140.737,51.47399999999999
2025-07-30 12:55:31+00:00,15.0,45.26,125,363.0,168,3.051,5.4626898284715395,,116.0,,249.0,38.81,96.6369,152.3631,55.726200000000006
2025-07-30 12:55:32+00:00,16.0,48.08,125,363.0,168,3.051,5.4626898284715395,1.081,114.2,10.43,250.0,45.18,112.94999999999999,137.05,24.100000000000023
2025-07-30 12:55:33+00:00,17.0,51.07,126,361.0,168,3.023,5.513287021722351,1.074,114.2,10.43,250.0,45.75,114.375,135.625,21.25
2025-07-30 12:55:34+00:00,18.0,53.98,126,359.0,168,2.995,5.564830272676683,1.072,114.2,10.43,253.0,46.31,117.1643,135.83569999999997,18.671399999999977
2025-07-30 12:55:35+00:00,19.0,56.72,126,354.0,168,2.995,5.564830272676683,1.062,111.2,10.25,256.0,46.53,119.1168,136.8832,17.76639999999999
2025-07-30 12:55:36+00:00,20.0,59.24,126,348.0,168,2.995,5.564830272676683,1.062,107.2,10.03,257.0,46.53,119.5821,137.41789999999997,17.835799999999978
2025-07-30 12:55:37+00:00,21.0,62.65,127,319.0,168,2.976,5.600358422939068,1.057,92.7,9.65,256.0,46.53,119.1168,136.8832,17.76639999999999
2025-07-30 12:55:38+00:00,22.0,65.64,128,317.0,168,2.976,5.600358422939068,1.05,91.7,9.56,256.0,46.62,119.34719999999999,136.6528,17.305600000000027
2025-07-30 12:55:39+00:00,23.0,68.68,129,353.0,168,2.976,5.600358422939068,1.052,109.2,9.84,256.0,46.75,119.68,136.32,16.639999999999986
2025-07-30 12:55:40+00:00,24.0,72.14,130,367.0,168,2.976,5.600358422939068,1.06,116.0,10.03,256.0,46.96,120.2176,135.7824,15.564799999999991
2025-07-30 12:55:41+00:00,25.0,75.04,132,363.0,168,2.976,5.600358422939068,1.059,113.2,10.03,260.0,46.96,122.096,137.904,15.807999999999993
2025-07-30 12:55:42+00:00,26.0,78.92,132,362.0,168,2.976,5.600358422939068,1.061,113.2,10.25,258.0,47.09,121.49220000000001,136.50779999999997,15.015599999999964
2025-07-30 12:55:43+00:00,27.0,81.96,132,364.0,168,2.986,5.581603036392051,1.061,114.2,10.25,257.0,47.18,121.2526,135.7474,14.494799999999998
2025-07-30 12:55:44+00:00,28.0,84.65,133,369.0,168,3.004,5.548158011540169,1.134,111.2,10.03,257.0,47.31,121.58670000000001,135.4133,13.826599999999985
2025-07-30 12:55:45+00:00,29.0,87.16,134,377.0,168,3.004,5.548158011540169,1.066,112.2,10.03,259.0,47.4,122.76599999999999,136.234,13.468000000000018
2025-07-30 12:55:46+00:00,30.0,90.08,134,381.0,168,2.995,5.564830272676683,1.091,113.2,10.34,258.0,47.4,122.29199999999999,135.708,13.416000000000011
2025-07-30 12:55:47+00:00,31.0,92.98,134,394.0,166,2.948,5.653550429669833,1.066,124.0,10.62,259.0,47.71,123.5689,135.4311,11.862199999999987
2025-07-30 12:55:48+00:00,32.0,96.11,135,390.0,166,2.948,5.653550429669833,1.059,121.0,10.71,257.0,47.87,123.0259,133.97410000000002,10.948200000000028
2025-07-30 12:55:49+00:00,33.0,99.35,136,391.0,166,2.967,5.617346365576902,1.059,120.0,10.71,255.0,47.96,122.298,132.702,10.403999999999996
2025-07-30 12:55:50+00:00,34.0,102.17,138,390.0,166,2.995,5.564830272676683,1.057,117.0,10.53,255.0,48.06,122.55300000000001,132.447,9.893999999999991
2025-07-30 12:55:51+00:00,35.0,104.65,136,373.0,166,3.004,5.548158011540169,1.074,107.2,10.34,256.0,48.15,123.264,132.736,9.471999999999994
2025-07-30 12:55:57+00:00,41.0,104.65,137,,156,1.362,12.236906510034263,0.775,96.5,8.37,343.0,48.62,166.76659999999998,176.23340000000002,9.466800000000035
2025-07-30 12:55:58+00:00,42.0,106.85,137,274.0,162,2.295,7.262164124909224,0.851,98.5,10.71,296.0,48.75,144.29999999999998,151.7,7.400000000000006
2025-07-30 12:55:59+00:00,43.0,110.34,137,297.0,164,2.314,7.202535292422933,0.864,107.2,11.71,286.0,48.84,139.68240000000003,146.31759999999997,6.635199999999941
2025-07-30 12:56:00+00:00,44.0,113.8,138,319.0,164,2.491,6.690753378830456,0.844,109.2,12.18,282.0,48.84,137.7288,144.2712,6.5423999999999864
2025-07-30 12:56:01+00:00,45.0,117.24,139,410.0,166,3.294,5.059704513256426,1.186,110.2,11.4,274.0,48.84,133.82160000000002,140.17839999999998,6.356799999999964
2025-07-30 12:56:02+00:00,46.0,120.05,140,422.0,166,3.415,4.880429477794046,1.233,109.2,10.71,273.0,48.84,133.3332,139.6668,6.33359999999999
2025-07-30 12:56:03+00:00,47.0,122.97,140,426.0,166,3.415,4.880429477794046,1.205,110.2,10.25,271.0,48.75,132.11249999999998,138.8875,6.775000000000006
2025-07-30 12:56:04+00:00,48.0,125.83,140,397.0,166,3.042,5.478851632697787,1.186,110.2,10.15,266.0,48.75,129.67499999999998,136.325,6.650000000000006
2025-07-30 12:56:05+00:00,49.0,128.52,140,374.0,166,3.023,5.513287021722351,1.153,112.2,10.15,264.0,48.65,128.436,135.56400000000002,7.128000000000014
2025-07-30 12:56:06+00:00,50.0,131.98,141,372.0,168,2.986,5.581603036392051,1.119,113.2,10.15,261.0,48.65,126.9765,134.0235,7.047000000000011
2025-07-30 12:56:07+00:00,51.0,134.58,141,371.0,168,2.986,5.581603036392051,1.1,113.2,10.15,261.0,48.75,127.2375,133.7625,6.5249999999999915
2025-07-30 12:56:08+00:00,52.0,137.14,142,371.0,168,2.976,5.600358422939068,1.098,112.2,10.15,261.0,48.75,127.2375,133.7625,6.5249999999999915
2025-07-30 12:56:09+00:00,53.0,139.63,141,373.0,168,2.976,5.600358422939068,1.087,111.2,10.15,259.0,48.84,126.49560000000001,132.50439999999998,6.008799999999965
2025-07-30 12:56:10+00:00,54.0,143.02,143,363.0,168,2.837,5.874750323111268,1.063,111.2,10.25,255.0,48.84,124.54200000000002,130.458,5.915999999999983
2025-07-30 12:56:11+00:00,55.0,146.17,143,365.0,170,2.837,5.874750323111268,0.976,112.2,10.62,253.0,48.93,123.7929,129.20709999999997,5.4141999999999655
2025-07-30 12:56:12+00:00,56.0,149.12,144,378.0,170,2.93,5.688282138794084,1.027,117.0,10.71,251.0,49.03,123.06530000000001,127.9347,4.869399999999999
2025-07-30 12:56:13+00:00,57.0,152.26,144,375.0,172,3.004,5.548158011540169,1.026,113.2,10.71,247.0,49.15,121.4005,125.59949999999999,4.198999999999998
2025-07-30 12:56:14+00:00,58.0,155.43,145,379.0,170,3.004,5.548158011540169,1.043,115.0,10.71,246.0,49.15,120.90899999999999,125.091,4.182000000000002
2025-07-30 12:56:15+00:00,59.0,158.64,146,408.0,168,3.032,5.496921723834652,1.156,130.7,10.93,250.0,49.15,122.875,127.12499999999999,4.249999999999986
2025-07-30 12:56:16+00:00,60.0,161.91,146,396.0,168,3.06,5.446623093681917,1.065,125.0,10.93,250.0,49.28,123.2,126.8,3.5999999999999943
2025-07-30 12:56:17+00:00,61.0,165.11,146,387.0,170,3.107,5.3642313056539,1.103,119.0,10.71,251.0,49.46,124.1446,126.85540000000002,2.7108000000000203
2025-07-30 12:56:18+00:00,62.0,168.33,148,381.0,170,3.107,5.3642313056539,1.107,119.0,10.71,250.0,49.46,123.64999999999999,126.35000000000002,2.7000000000000313
2025-07-30 12:56:19+00:00,63.0,171.74,147,378.0,170,3.126,5.3316272126252935,1.111,119.0,10.62,250.0,49.46,123.64999999999999,126.35000000000002,2.7000000000000313
2025-07-30 12:56:20+00:00,64.0,174.67,146,369.0,170,3.135,5.31632110579479,1.111,115.0,10.34,248.0,49.46,122.6608,125.33920000000002,2.6784000000000248
2025-07-30 12:56:21+00:00,65.0,177.85,148,354.0,172,3.144,5.301102629346904,1.11,110.2,10.03,243.0,49.46,120.1878,122.81220000000002,2.6244000000000227
2025-07-30 12:56:22+00:00,66.0,180.7,147,355.0,172,3.154,5.28429507503699,1.11,111.2,10.03,242.0,49.46,119.69319999999999,122.30680000000002,2.6136000000000337
2025-07-30 12:56:23+00:00,67.0,184.16,148,358.0,172,3.154,5.28429507503699,1.099,112.2,9.93,243.0,49.46,120.1878,122.81220000000002,2.6244000000000227
2025-07-30 12:56:24+00:00,68.0,187.17,148,353.0,174,3.154,5.28429507503699,1.083,110.2,10.03,241.0,49.37,118.98169999999999,122.0183,3.036600000000007
2025-07-30 12:56:25+00:00,69.0,190.21,148,356.0,174,3.144,5.301102629346904,1.102,112.2,10.03,242.0,49.37,119.4754,122.52459999999999,3.049199999999999
2025-07-30 12:56:26+00:00,70.0,193.47,147,355.0,172,3.126,5.3316272126252935,1.115,114.2,10.03,245.0,49.37,120.95649999999999,124.0435,3.0870000000000033
2025-07-30 12:56:27+00:00,71.0,196.51,148,353.0,170,3.126,5.3316272126252935,1.108,115.0,10.03,245.0,49.37,120.95649999999999,124.0435,3.0870000000000033
2025-07-30 12:56:28+00:00,72.0,199.22,148,349.0,170,3.116,5.348737697903295,1.104,114.2,9.93,247.0,49.28,121.72160000000001,125.27839999999999,3.5567999999999813
2025-07-30 12:56:29+00:00,73.0,202.04,147,345.0,170,3.107,5.3642313056539,1.101,113.2,10.15,244.0,49.28,120.2432,123.7568,3.5135999999999967
2025-07-30 12:56:30+00:00,74.0,205.33,148,347.0,170,3.079,5.413012882970661,1.092,115.0,10.25,249.0,49.28,122.7072,126.2928,3.5855999999999995
2025-07-30 12:56:31+00:00,75.0,208.22,147,347.0,170,3.079,5.413012882970661,1.096,116.0,10.34,250.0,49.28,123.2,126.8,3.5999999999999943
2025-07-30 12:56:32+00:00,76.0,211.55,146,345.0,168,3.079,5.413012882970661,1.093,116.0,10.34,250.0,49.28,123.2,126.8,3.5999999999999943
2025-07-30 12:56:33+00:00,77.0,214.55,148,343.0,170,3.088,5.397236614853195,1.087,115.0,10.34,250.0,49.28,123.2,126.8,3.5999999999999943
2025-07-30 12:56:34+00:00,78.0,217.78,146,341.0,170,3.088,5.397236614853195,1.097,114.2,10.25,248.0,49.28,122.2144,125.7856,3.5712000000000046
2025-07-30 12:56:35+00:00,79.0,220.65,146,344.0,170,3.098,5.379814934366258,1.103,115.0,10.25,250.0,49.28,123.2,126.8,3.5999999999999943
2025-07-30 12:56:36+00:00,80.0,223.35,147,343.0,168,3.088,5.397236614853195,1.104,116.0,10.25,251.0,49.37,123.91869999999999,127.0813,3.162600000000012
