timestamp,elapsed_seconds,distance,heart_rate,power,cadence_corrected,enhanced_speed,pace_min_km,step_length_m,vertical_oscillation,vertical_ratio,stance_time,stance_time_balance,gct_left_ms,gct_right_ms,gct_imbalance_ms
2025-07-26 01:59:50+00:00,0.0,0.0,126,0,0,1.166,14.293882218410522,,,,,,,,
2025-07-26 01:59:51+00:00,1.0,3.26,125,0,0,1.512,11.022927689594356,,,,,,,,
2025-07-26 01:59:52+00:00,2.0,7.87,125,0,0,3.21,5.192107995846314,,,,,,,,
2025-07-26 01:59:53+00:00,3.0,12.6,125,0,0,4.18,3.9872408293460926,,,,,,,,
2025-07-26 01:59:54+00:00,4.0,17.27,125,0,0,4.18,3.9872408293460926,,,,,,,,
2025-07-26 01:59:55+00:00,5.0,22.29,124,0,188,4.423,3.768181475619866,,,,,,,,
2025-07-26 01:59:56+00:00,6.0,26.81,125,495,188,4.497,3.7061744866948336,1.435,90.9,6.33,199.0,,,,
2025-07-26 01:59:57+00:00,7.0,31.1,125,503,188,4.619,3.6082846214909434,1.474,92.1,6.25,195.0,,,,
2025-07-26 01:59:58+00:00,8.0,35.58,125,505,188,4.619,3.6082846214909434,1.474,92.1,6.25,195.0,,,,
2025-07-26 01:59:59+00:00,9.0,40.04,125,479,188,4.553,3.660590087122044,1.453,91.5,6.3,197.0,,,,
2025-07-26 02:00:00+00:00,10.0,45.36,126,473,188,4.553,3.660590087122044,1.453,91.5,6.3,197.0,,,,
2025-07-26 02:00:01+00:00,11.0,49.75,125,468,186,4.563,3.6525677551318583,1.456,91.5,6.28,197.0,,,,
2025-07-26 02:00:02+00:00,12.0,53.69,126,467,180,4.563,3.6525677551318583,1.471,93.3,6.34,199.0,,,,
2025-07-26 02:00:03+00:00,13.0,57.73,126,453,180,4.376,3.8086532602071905,1.442,95.4,6.61,208.0,,,,
2025-07-26 02:00:04+00:00,14.0,61.85,127,431,180,4.18,3.9872408293460926,1.378,93.7,6.8,213.0,,,,
2025-07-26 02:00:05+00:00,15.0,65.64,128,420,180,4.087,4.07797080172906,1.347,92.7,6.88,216.0,,,,
2025-07-26 02:00:06+00:00,16.0,69.75,129,419,180,4.078,4.086970737289521,1.344,92.6,6.89,216.0,,,,
2025-07-26 02:00:07+00:00,17.0,74.46,130,415,180,4.04,4.125412541254125,1.331,92.3,6.93,217.0,,,,
2025-07-26 02:00:08+00:00,18.0,79.34,131,415,180,4.04,4.125412541254125,1.331,92.3,6.93,217.0,,,,
2025-07-26 02:00:09+00:00,19.0,84.73,133,454,180,4.292,3.8831935383659526,1.414,94.7,6.69,210.0,,,,
2025-07-26 02:00:10+00:00,20.0,90.07,134,467,180,4.376,3.8086532602071905,1.442,95.4,6.61,208.0,,,,
2025-07-26 02:00:11+00:00,21.0,95.06,135,506,184,4.777,3.488940060009769,1.574,99.2,6.29,196.0,,,,
2025-07-26 02:00:12+00:00,22.0,100.29,136,502,184,4.787,3.481651695564376,1.544,95.4,6.17,192.0,,,,
2025-07-26 02:00:13+00:00,23.0,105.01,137,485,186,4.656,3.5796105383734256,1.501,94.2,6.27,196.0,,,,
2025-07-26 02:00:14+00:00,24.0,109.1,138,474,186,4.647,3.5865432895775053,1.498,94.2,6.28,196.0,,,,
2025-07-26 02:00:15+00:00,25.0,113.14,139,447,186,4.581,3.6382158189623808,1.477,93.6,6.33,198.0,,,,
2025-07-26 02:00:16+00:00,26.0,117.26,140,438,188,4.46,3.736920777279521,1.438,92.4,6.42,202.0,,,,
2025-07-26 02:00:17+00:00,27.0,121.62,141,436,188,4.451,3.744476896577548,1.42,90.6,6.38,200.0,,,,
2025-07-26 02:00:18+00:00,28.0,126.68,142,436,188,4.451,3.744476896577548,1.42,90.6,6.38,200.0,,,,
2025-07-26 02:00:19+00:00,29.0,131.65,143,437,186,4.46,3.736920777279521,1.423,90.6,6.37,200.0,,,,
2025-07-26 02:00:20+00:00,30.0,136.71,144,439,186,4.479,3.7210686909280346,1.429,90.9,6.36,199.0,,,,
2025-07-26 02:00:21+00:00,31.0,141.34,145,444,186,4.507,3.6979513349604325,1.453,93.0,6.4,200.0,,,,
2025-07-26 02:00:22+00:00,32.0,146.38,146,449,186,4.563,3.6525677551318583,1.471,93.3,6.34,199.0,,,,
2025-07-26 02:00:23+00:00,33.0,151.29,146,447,186,4.572,3.6453776611256927,1.474,93.3,6.32,199.0,,,,
2025-07-26 02:00:24+00:00,34.0,156.64,147,446,186,4.609,3.616113401316265,1.486,93.9,6.31,197.0,,,,
2025-07-26 02:00:25+00:00,35.0,161.58,148,445,186,4.637,3.594277909567968,1.495,93.9,6.27,197.0,,,,
2025-07-26 02:00:26+00:00,36.0,166.0,148,444,184,4.684,3.558212354113293,1.51,94.5,6.25,195.0,,,,
2025-07-26 02:00:27+00:00,37.0,170.24,149,444,184,4.684,3.558212354113293,1.527,96.3,6.31,197.0,,,,
2025-07-26 02:00:28+00:00,38.0,174.37,150,440,184,4.684,3.558212354113293,1.527,96.3,6.31,197.0,,,,
2025-07-26 02:00:29+00:00,39.0,178.45,151,435,180,4.665,3.572704537334763,1.521,96.0,6.31,198.0,,,,
2025-07-26 02:00:30+00:00,40.0,183.17,151,433,180,4.656,3.5796105383734256,1.534,97.9,6.38,200.0,,,,
2025-07-26 02:00:31+00:00,41.0,187.35,152,433,180,4.647,3.5865432895775053,1.531,98.0,6.39,200.0,,,,
2025-07-26 02:00:32+00:00,42.0,191.35,153,432,178,4.637,3.594277909567968,1.528,98.0,6.41,200.0,,,,
2025-07-26 02:00:33+00:00,43.0,195.23,153,435,178,4.628,3.6012676462114666,1.542,99.6,6.45,203.0,,,,
2025-07-26 02:00:34+00:00,44.0,199.54,154,436,178,4.6,3.6231884057971016,1.533,99.6,6.5,203.0,,,,
2025-07-26 02:00:35+00:00,45.0,203.01,154,439,178,4.581,3.6382158189623808,1.527,99.3,6.5,204.0,,,,
2025-07-26 02:00:36+00:00,46.0,206.98,155,444,178,4.572,3.6453776611256927,1.524,99.3,6.51,204.0,,,,
2025-07-26 02:00:37+00:00,47.0,211.3,156,445,176,4.479,3.7210686909280346,1.492,98.3,6.59,207.0,,,,
2025-07-26 02:00:38+00:00,48.0,215.6,156,447,176,4.423,3.768181475619866,1.49,100.1,6.71,210.0,,,,
2025-07-26 02:00:39+00:00,49.0,219.75,156,452,176,4.423,3.768181475619866,1.49,100.1,6.71,210.0,,,,
2025-07-26 02:00:40+00:00,50.0,224.47,157,453,176,4.413,3.776720296094871,1.487,99.7,6.7,211.0,,,,
2025-07-26 02:00:41+00:00,51.0,228.79,157,455,176,4.423,3.768181475619866,1.49,100.1,6.71,210.0,,,,
2025-07-26 02:00:42+00:00,52.0,233.14,158,463,176,4.46,3.736920777279521,1.503,100.4,6.68,209.0,,,,
2025-07-26 02:00:43+00:00,53.0,237.46,158,464,176,4.46,3.736920777279521,1.503,100.4,6.68,209.0,,,,
2025-07-26 02:00:44+00:00,54.0,241.31,159,462,176,4.441,3.7529085040906707,1.497,100.0,6.68,210.0,,,,
2025-07-26 02:00:45+00:00,55.0,245.96,159,458,178,4.432,3.760529482551143,1.477,98.0,6.63,208.0,,,,
2025-07-26 02:00:46+00:00,56.0,250.69,160,451,180,4.376,3.8086532602071905,1.458,97.4,6.67,210.0,,,,
2025-07-26 02:00:47+00:00,57.0,255.25,160,450,180,4.376,3.8086532602071905,1.442,95.4,6.61,208.0,,,,
2025-07-26 02:00:48+00:00,58.0,259.99,161,455,176,4.413,3.776720296094871,1.487,99.7,6.7,211.0,,,,
2025-07-26 02:00:49+00:00,59.0,264.69,161,452,176,4.413,3.776720296094871,1.487,99.7,6.7,211.0,,,,
2025-07-26 02:00:50+00:00,60.0,268.45,162,451,176,4.404,3.7844383893430216,1.487,99.7,6.7,211.0,,,,
2025-07-26 02:00:51+00:00,61.0,272.59,162,450,178,4.404,3.7844383893430216,1.484,99.7,6.72,211.0,,,,
