timestamp,elapsed_seconds,distance,heart_rate,power,cadence_corrected,enhanced_speed,pace_min_km,step_length_m,vertical_oscillation,vertical_ratio,stance_time,stance_time_balance,gct_left_ms,gct_right_ms,gct_imbalance_ms
2025-07-26 01:33:53+00:00,0.0,2.64,92,85.0,102,1.176,14.17233560090703,,56.8,,,,,,
2025-07-26 01:33:54+00:00,1.0,5.36,92,86.0,104,1.232,13.528138528138529,,57.3,,,,,,
2025-07-26 01:33:55+00:00,2.0,8.92,92,135.0,210,1.502,11.096316023080337,0.429,48.8,11.37,251.0,,,,
2025-07-26 01:33:56+00:00,3.0,12.83,92,270.0,210,3.107,5.3642313056539,0.887,64.4,7.25,213.0,,,,
2025-07-26 01:33:57+00:00,4.0,15.78,92,372.0,142,3.658,4.5562238017131405,1.545,128.2,8.29,299.0,,,,
2025-07-26 01:33:58+00:00,5.0,18.58,92,381.0,142,3.658,4.5562238017131405,1.545,128.2,8.29,299.0,,,,
2025-07-26 01:33:59+00:00,6.0,20.73,92,324.0,166,3.144,5.301102629346904,1.136,96.5,8.49,259.0,,,,
2025-07-26 01:34:00+00:00,7.0,24.34,92,285.0,166,2.986,5.581603036392051,1.079,94.0,8.71,263.0,,,,
2025-07-26 01:34:01+00:00,8.0,27.06,94,285.0,168,2.986,5.581603036392051,1.066,92.3,8.65,260.0,,,,
2025-07-26 01:34:02+00:00,9.0,32.12,95,284.0,168,2.976,5.600358422939068,1.063,92.2,8.68,260.0,,,,
2025-07-26 01:34:03+00:00,10.0,35.4,96,321.0,168,3.266,5.103082261686058,1.166,96.5,8.27,253.0,,,,
2025-07-26 01:34:04+00:00,11.0,39.06,97,342.0,168,3.322,5.017057997190448,1.186,97.5,8.22,251.0,,,,
2025-07-26 01:34:05+00:00,12.0,41.95,99,351.0,168,3.359,4.961794184777216,1.199,97.7,8.14,251.0,,,,
2025-07-26 01:34:06+00:00,13.0,44.63,100,353.0,168,3.359,4.961794184777216,1.199,97.7,8.14,251.0,,,,
2025-07-26 01:34:07+00:00,14.0,47.15,101,337.0,168,3.35,4.975124378109452,1.196,97.7,8.16,251.0,,,,
2025-07-26 01:34:08+00:00,15.0,49.07,102,324.0,168,3.256,5.118755118755119,1.163,96.5,8.29,253.0,,,,
2025-07-26 01:34:09+00:00,16.0,52.1,103,317.0,168,3.163,5.2692591421646116,1.129,95.2,8.43,255.0,,,,
2025-07-26 01:34:10+00:00,17.0,54.86,104,311.0,168,3.051,5.4626898284715395,1.089,93.4,8.57,258.0,,,,
2025-07-26 01:34:11+00:00,18.0,57.64,105,312.0,168,3.042,5.478851632697787,1.086,93.4,8.6,258.0,,,,
2025-07-26 01:34:12+00:00,19.0,60.63,106,313.0,168,3.042,5.478851632697787,1.086,93.4,8.6,258.0,,,,
2025-07-26 01:34:13+00:00,20.0,62.92,107,314.0,168,3.032,5.496921723834652,1.083,93.0,8.58,259.0,,,,
2025-07-26 01:34:14+00:00,21.0,65.74,108,315.0,168,3.032,5.496921723834652,1.083,93.0,8.58,259.0,,,,
2025-07-26 01:34:15+00:00,22.0,68.77,108,310.0,166,2.976,5.600358422939068,1.075,93.9,8.73,263.0,,,,
2025-07-26 01:34:16+00:00,23.0,71.63,109,309.0,166,2.976,5.600358422939068,1.075,93.9,8.73,263.0,,,,
2025-07-26 01:34:17+00:00,24.0,74.53,110,311.0,164,2.976,5.600358422939068,1.088,95.7,8.79,266.0,,,,
2025-07-26 01:34:18+00:00,25.0,77.81,110,312.0,164,2.967,5.617346365576902,1.085,95.7,8.81,266.0,,,,
2025-07-26 01:34:19+00:00,26.0,80.73,111,315.0,164,2.967,5.617346365576902,1.085,95.7,8.81,266.0,,,,
2025-07-26 01:34:20+00:00,27.0,84.31,111,320.0,164,2.986,5.581603036392051,1.092,95.8,8.77,266.0,,,,
2025-07-26 01:34:25+00:00,32.0,84.31,112,,154,2.948,5.653550429669833,1.148,104.1,9.06,285.0,,,,
2025-07-26 01:34:26+00:00,33.0,86.18,112,206.0,154,1.857,8.975049362771495,0.723,79.8,11.03,311.0,,,,
2025-07-26 01:34:27+00:00,34.0,87.55,113,199.0,154,1.782,9.352787130564908,0.694,78.2,11.26,312.0,,,,
2025-07-26 01:34:28+00:00,35.0,90.41,113,171.0,154,1.465,11.376564277588168,0.57,70.3,12.32,319.0,,,,
2025-07-26 01:34:29+00:00,36.0,93.78,112,199.0,154,1.782,9.352787130564908,0.694,78.2,11.26,312.0,,,,
2025-07-26 01:34:30+00:00,37.0,96.6,113,280.0,154,2.463,6.766815536608472,0.959,93.9,9.78,297.0,,,,
2025-07-26 01:34:31+00:00,38.0,99.89,112,304.0,162,2.706,6.159152500615916,0.989,90.9,9.19,273.0,,,,
2025-07-26 01:34:32+00:00,39.0,102.75,112,333.0,164,2.939,5.670863105364637,1.075,95.1,8.84,267.0,,,,
2025-07-26 01:34:33+00:00,40.0,105.38,112,345.0,164,3.004,5.548158011540169,1.099,96.3,8.76,265.0,,,,
2025-07-26 01:34:34+00:00,41.0,108.39,112,348.0,164,3.004,5.548158011540169,1.099,96.3,8.76,265.0,,,,
2025-07-26 01:34:35+00:00,42.0,110.94,112,336.0,164,2.976,5.600358422939068,1.088,95.7,8.79,266.0,,,,
2025-07-26 01:34:36+00:00,43.0,114.51,112,313.0,164,2.855,5.837711617046118,1.044,93.7,8.97,269.0,,,,
2025-07-26 01:34:37+00:00,44.0,117.7,112,327.0,164,2.986,5.581603036392051,1.092,95.8,8.77,266.0,,,,
2025-07-26 01:34:38+00:00,45.0,120.61,112,354.0,164,3.163,5.2692591421646116,1.157,98.9,8.55,261.0,,,,
2025-07-26 01:34:39+00:00,46.0,123.51,113,356.0,166,3.172,5.254308532997057,1.146,97.1,8.46,258.0,,,,
2025-07-26 01:34:40+00:00,47.0,126.39,112,353.0,166,3.107,5.3642313056539,1.123,95.9,8.54,260.0,,,,
2025-07-26 01:34:41+00:00,48.0,128.16,113,338.0,166,3.051,5.4626898284715395,1.102,95.2,8.63,261.0,,,,
2025-07-26 01:34:42+00:00,49.0,130.75,113,335.0,166,3.023,5.513287021722351,1.092,94.6,8.66,262.0,,,,
2025-07-26 01:34:43+00:00,50.0,133.54,114,319.0,166,2.837,5.874750323111268,1.025,91.8,8.95,266.0,,,,
2025-07-26 01:34:44+00:00,51.0,136.24,114,320.0,166,2.79,5.973715651135006,1.008,91.1,9.03,267.0,,,,
2025-07-26 01:34:45+00:00,52.0,139.08,114,321.0,166,2.771,6.014675808973896,1.001,90.6,9.04,268.0,,,,
2025-07-26 01:34:46+00:00,53.0,141.72,114,321.0,164,2.762,6.034274680183442,1.01,92.2,9.12,271.0,,,,
2025-07-26 01:34:47+00:00,54.0,144.36,114,323.0,162,2.762,6.034274680183442,1.01,92.2,9.12,271.0,,,,
2025-07-26 01:34:48+00:00,55.0,147.49,114,325.0,160,2.753,6.0540016951204745,1.019,93.5,9.17,275.0,,,,
2025-07-26 01:34:49+00:00,56.0,150.48,114,324.0,160,2.753,6.0540016951204745,1.019,93.5,9.17,275.0,,,,
2025-07-26 01:34:50+00:00,57.0,153.53,114,322.0,162,2.762,6.034274680183442,1.022,93.9,9.18,274.0,,,,
2025-07-26 01:34:51+00:00,58.0,155.84,114,318.0,164,2.781,5.993048064245475,1.017,92.3,9.08,271.0,,,,
2025-07-26 01:36:40+00:00,167.0,155.84,59,,0,0.0,,,,,,,,,
2025-07-26 01:36:41+00:00,168.0,159.11,60,0.0,0,0.0,,,,,,,,,
2025-07-26 01:36:42+00:00,169.0,163.32,60,0.0,0,0.0,,,,,,,,,
2025-07-26 01:36:43+00:00,170.0,167.58,61,0.0,0,2.893,5.76103237700196,,,,,,,,
2025-07-26 01:36:44+00:00,171.0,171.68,60,0.0,0,4.012,4.1542040545031576,,,,,,,,
2025-07-26 01:36:45+00:00,172.0,175.82,60,437.0,166,4.078,4.086970737289521,1.473,108.9,7.39,235.0,,,,
2025-07-26 01:36:46+00:00,173.0,179.38,60,445.0,166,4.078,4.086970737289521,1.473,108.9,7.39,235.0,,,,
2025-07-26 01:36:47+00:00,174.0,183.18,61,448.0,166,4.05,4.11522633744856,1.463,108.9,7.44,235.0,,,,
2025-07-26 01:36:48+00:00,175.0,186.46,61,385.0,170,3.76,4.432624113475177,1.327,100.9,7.6,238.0,,,,
2025-07-26 01:36:49+00:00,176.0,189.88,61,380.0,172,3.704,4.499640028797696,1.292,98.6,7.63,236.0,,,,
