timestamp,elapsed_seconds,distance,heart_rate,power,cadence_corrected,enhanced_speed,pace_min_km,step_length_m,vertical_oscillation,vertical_ratio,stance_time,stance_time_balance,gct_left_ms,gct_right_ms,gct_imbalance_ms
2025-07-30 11:47:38+00:00,0.0,0.0,74,135.0,106,1.456,11.446886446886447,,88.7,,509.0,52.09,265.1381,243.8619,21.276200000000017
2025-07-30 11:47:39+00:00,1.0,0.0,63,132.0,102,1.409,11.828720132481665,,89.7,,500.0,51.37,256.84999999999997,243.15000000000003,13.699999999999932
2025-07-30 11:47:40+00:00,2.0,4.71,63,173.0,112,0.0,,,108.2,,261.0,51.81,135.2241,125.7759,9.4482
2025-07-30 11:47:41+00:00,3.0,6.7,64,347.0,160,1.987,8.387854386847845,1.217,123.0,11.59,275.0,51.65,142.0375,132.9625,9.074999999999989
2025-07-30 11:47:42+00:00,4.0,9.27,64,290.0,160,2.389,6.976419701409238,1.666,120.0,7.03,270.0,51.34,138.61800000000002,131.38199999999998,7.236000000000047
2025-07-30 11:47:43+00:00,5.0,11.89,64,301.0,162,2.501,6.6640010662401705,0.959,119.0,9.46,269.0,51.06,137.3514,131.6486,5.702800000000025
2025-07-30 11:47:44+00:00,6.0,15.25,64,306.0,162,2.501,6.6640010662401705,0.965,117.0,10.53,268.0,50.78,136.09040000000002,131.90959999999998,4.180800000000033
2025-07-30 11:47:45+00:00,7.0,18.33,65,320.0,162,2.557,6.518055012384305,0.946,119.0,11.31,267.0,50.62,135.1554,131.8446,3.310799999999972
2025-07-30 11:47:46+00:00,8.0,21.45,65,360.0,164,3.004,5.548158011540169,0.985,121.0,11.31,265.0,50.5,133.825,131.175,2.6499999999999773
2025-07-30 11:47:47+00:00,9.0,24.42,65,352.0,164,3.004,5.548158011540169,1.012,112.2,10.81,269.0,50.5,135.845,133.155,2.6899999999999977
2025-07-30 11:47:48+00:00,10.0,26.91,66,343.0,166,2.939,5.670863105364637,1.039,109.2,10.53,268.0,50.4,135.072,132.928,2.1440000000000055
2025-07-30 11:47:49+00:00,11.0,28.79,67,330.0,166,2.893,5.76103237700196,1.039,105.2,10.25,270.0,50.4,136.08,133.92,2.160000000000025
