timestamp,elapsed_seconds,distance,heart_rate,power,cadence_corrected,enhanced_speed,pace_min_km,step_length_m,vertical_oscillation,vertical_ratio,stance_time,stance_time_balance,gct_left_ms,gct_right_ms,gct_imbalance_ms
2025-07-24 01:26:18+00:00,0.0,2.19,78,0.0,0,0.0,,,,,,,,,
2025-07-24 01:26:19+00:00,1.0,4.02,78,0.0,0,0.0,,,,,,,,,
2025-07-24 01:26:20+00:00,2.0,6.24,78,0.0,0,2.351,7.089181908407769,,,,,,,,
2025-07-24 01:26:21+00:00,3.0,9.99,78,0.0,0,2.351,7.089181908407769,,,,,,,,
2025-07-24 01:26:22+00:00,4.0,13.61,79,0.0,160,2.351,7.089181908407769,,,,,,,,
2025-07-24 01:26:23+00:00,5.0,16.18,79,351.0,160,3.49,4.775549188156638,1.308,107.6,8.22,260.0,,,,
2025-07-24 01:26:24+00:00,6.0,18.79,79,357.0,160,3.49,4.775549188156638,1.308,107.6,8.22,260.0,,,,
2025-07-24 01:26:25+00:00,7.0,22.65,79,293.0,160,2.827,5.895531187359981,1.06,96.8,9.13,276.0,,,,
2025-07-24 01:26:26+00:00,8.0,24.9,79,297.0,160,2.827,5.895531187359981,1.06,96.8,9.13,276.0,,,,
2025-07-24 01:26:27+00:00,9.0,26.31,81,243.0,162,2.538,6.566850538481744,0.939,89.5,9.53,280.0,,,,
2025-07-24 01:26:28+00:00,10.0,29.48,82,243.0,162,2.538,6.566850538481744,0.928,87.9,9.47,277.0,,,,
2025-07-24 01:26:29+00:00,11.0,29.48,83,233.0,164,,,0.884,86.0,9.72,279.0,,,,
2025-07-24 01:26:30+00:00,12.0,33.75,84,227.0,164,2.342,7.116424708226586,0.856,84.4,9.86,281.0,,,,
2025-07-24 01:26:31+00:00,13.0,36.56,85,228.0,164,2.342,7.116424708226586,0.856,84.4,9.86,281.0,,,,
2025-07-24 01:26:32+00:00,14.0,40.19,86,230.0,164,2.342,7.116424708226586,0.856,84.4,9.86,281.0,,,,
2025-07-24 01:26:33+00:00,15.0,42.82,87,241.0,164,2.435,6.844626967830253,0.89,86.2,9.67,279.0,,,,
2025-07-24 01:26:34+00:00,16.0,46.24,88,287.0,162,2.734,6.0960741282614,1.0,91.6,9.15,272.0,,,,
2025-07-24 01:26:35+00:00,17.0,49.14,90,296.0,162,2.781,5.993048064245475,1.017,92.3,9.08,271.0,,,,
2025-07-24 01:26:36+00:00,18.0,52.63,91,318.0,162,2.93,5.688282138794084,1.071,95.0,8.86,267.0,,,,
2025-07-24 01:26:37+00:00,19.0,55.74,92,325.0,162,2.939,5.670863105364637,1.075,95.1,8.84,267.0,,,,
2025-07-24 01:26:38+00:00,20.0,58.77,93,331.0,162,3.032,5.496921723834652,1.109,96.5,8.7,265.0,,,,
2025-07-24 01:26:39+00:00,21.0,61.26,94,334.0,162,3.051,5.4626898284715395,1.116,97.0,8.69,264.0,,,,
2025-07-24 01:26:40+00:00,22.0,64.77,94,331.0,162,3.051,5.4626898284715395,1.116,97.0,8.69,264.0,,,,
2025-07-24 01:26:41+00:00,23.0,67.25,95,334.0,162,3.051,5.4626898284715395,1.116,97.0,8.69,264.0,,,,
2025-07-24 01:26:42+00:00,24.0,70.28,96,327.0,162,3.023,5.513287021722351,1.106,96.5,8.72,265.0,,,,
2025-07-24 01:26:43+00:00,25.0,74.15,97,330.0,162,3.023,5.513287021722351,1.106,96.5,8.72,265.0,,,,
2025-07-24 01:26:44+00:00,26.0,76.87,98,333.0,162,3.023,5.513287021722351,1.106,96.5,8.72,265.0,,,,
2025-07-24 01:26:45+00:00,27.0,79.98,99,339.0,162,3.051,5.4626898284715395,1.116,97.0,8.69,264.0,,,,
2025-07-24 01:26:46+00:00,28.0,81.82,100,345.0,162,3.079,5.413012882970661,1.126,97.6,8.66,263.0,,,,
2025-07-24 01:26:47+00:00,29.0,84.12,101,342.0,164,3.051,5.4626898284715395,1.116,97.0,8.69,264.0,,,,
2025-07-24 01:26:48+00:00,30.0,86.7,101,331.0,164,2.855,5.837711617046118,1.044,93.7,8.97,269.0,,,,
2025-07-24 01:26:49+00:00,31.0,89.63,102,332.0,164,2.799,5.954507562224604,1.024,92.9,9.07,270.0,,,,
2025-07-24 01:26:50+00:00,32.0,93.23,103,333.0,164,2.799,5.954507562224604,1.024,92.9,9.07,270.0,,,,
2025-07-24 01:26:51+00:00,33.0,96.8,104,342.0,164,2.874,5.799118533982835,1.051,94.2,8.96,268.0,,,,
2025-07-24 01:26:52+00:00,34.0,100.49,105,370.0,164,3.032,5.496921723834652,1.109,96.5,8.7,265.0,,,,
2025-07-24 01:26:53+00:00,35.0,103.64,105,389.0,164,3.116,5.348737697903295,1.14,97.8,8.58,263.0,,,,
2025-07-24 01:26:54+00:00,36.0,106.68,106,398.0,164,3.172,5.254308532997057,1.16,99.0,8.53,261.0,,,,
2025-07-24 01:26:55+00:00,37.0,109.56,107,393.0,166,3.172,5.254308532997057,1.16,99.0,8.53,261.0,,,,
2025-07-24 01:26:56+00:00,38.0,112.94,108,379.0,166,3.126,5.3316272126252935,1.129,96.4,8.53,259.0,,,,
2025-07-24 01:26:57+00:00,39.0,115.98,109,376.0,166,3.098,5.379814934366258,1.119,95.9,8.56,260.0,,,,
2025-07-24 01:26:58+00:00,40.0,118.93,110,377.0,166,3.098,5.379814934366258,1.119,95.9,8.56,260.0,,,,
2025-07-24 01:26:59+00:00,41.0,122.05,111,376.0,166,3.107,5.3642313056539,1.123,95.9,8.54,260.0,,,,
2025-07-24 01:27:00+00:00,42.0,125.03,111,375.0,166,3.098,5.379814934366258,1.119,95.9,8.56,260.0,,,,
2025-07-24 01:27:01+00:00,43.0,127.36,112,377.0,166,3.098,5.379814934366258,1.119,95.9,8.56,260.0,,,,
2025-07-24 01:27:02+00:00,44.0,129.9,113,374.0,166,3.098,5.379814934366258,1.119,95.9,8.56,260.0,,,,
2025-07-24 01:27:03+00:00,45.0,132.76,113,362.0,164,3.032,5.496921723834652,1.096,94.7,8.64,262.0,,,,
2025-07-24 01:27:04+00:00,46.0,135.82,114,362.0,164,3.014,5.529750055297502,1.102,96.4,8.74,265.0,,,,
2025-07-24 01:27:05+00:00,47.0,138.37,116,365.0,164,3.014,5.529750055297502,1.102,96.4,8.74,265.0,,,,
2025-07-24 01:27:06+00:00,48.0,140.43,119,363.0,164,3.004,5.548158011540169,1.099,96.3,8.76,265.0,,,,
2025-07-24 01:27:07+00:00,49.0,143.52,124,357.0,164,2.986,5.581603036392051,1.092,95.8,8.77,266.0,,,,
2025-07-24 01:27:08+00:00,50.0,146.62,126,350.0,164,2.93,5.688282138794084,1.071,95.0,8.86,267.0,,,,
2025-07-24 01:27:09+00:00,51.0,149.01,126,349.0,164,2.93,5.688282138794084,1.071,95.0,8.86,267.0,,,,
2025-07-24 01:27:10+00:00,52.0,150.85,128,345.0,166,2.93,5.688282138794084,1.071,95.0,8.86,267.0,,,,
2025-07-24 01:27:11+00:00,53.0,153.18,130,337.0,166,2.921,5.705808513066302,1.055,93.2,8.83,264.0,,,,
2025-07-24 01:27:12+00:00,54.0,155.26,131,330.0,164,2.874,5.799118533982835,1.038,92.5,8.9,265.0,,,,
2025-07-24 01:27:13+00:00,55.0,157.19,133,326.0,164,2.846,5.856172405715625,1.041,93.6,8.99,269.0,,,,
2025-07-24 01:27:14+00:00,56.0,159.34,134,319.0,162,2.809,5.933309600094932,1.027,92.9,9.04,270.0,,,,
2025-07-24 01:27:15+00:00,57.0,162.49,135,309.0,162,2.697,6.17970584600173,0.986,90.9,9.21,273.0,,,,
2025-07-24 01:27:16+00:00,58.0,165.3,136,312.0,162,2.697,6.17970584600173,0.986,90.9,9.21,273.0,,,,
2025-07-24 01:27:17+00:00,59.0,168.39,137,319.0,162,2.781,5.993048064245475,1.017,92.3,9.08,271.0,,,,
2025-07-24 01:27:18+00:00,60.0,171.35,138,333.0,162,2.893,5.76103237700196,1.071,96.2,8.98,271.0,,,,
2025-07-24 01:27:19+00:00,61.0,174.32,139,332.0,160,2.865,5.817335660267597,1.06,95.6,9.01,272.0,,,,
2025-07-24 01:29:28+00:00,190.0,175.43,56,,0,0.0,,,,,,,,,
2025-07-24 01:29:29+00:00,191.0,177.88,57,0.0,0,0.0,,,,,,,,,
2025-07-24 01:29:30+00:00,192.0,180.33,57,0.0,0,1.073,15.53277415346381,,,,,,,,
2025-07-24 01:29:31+00:00,193.0,184.07,57,0.0,0,2.249,7.410701052319549,,,,,,,,
2025-07-24 01:29:32+00:00,194.0,187.53,57,0.0,0,2.407,6.9242487190139865,,,,,,,,
2025-07-24 01:29:33+00:00,195.0,191.12,58,0.0,166,3.294,5.059704513256426,,,,,,,,
2025-07-24 01:29:34+00:00,196.0,194.66,58,367.0,166,3.322,5.017057997190448,1.2,99.4,8.28,254.0,,,,
2025-07-24 01:29:35+00:00,197.0,197.82,59,380.0,168,3.396,4.907734589713389,1.227,100.5,8.19,252.0,,,,
2025-07-24 01:29:36+00:00,198.0,201.18,60,382.0,168,3.396,4.907734589713389,1.212,98.2,8.1,250.0,,,,
2025-07-24 01:29:37+00:00,199.0,204.93,62,351.0,168,3.322,5.017057997190448,1.186,97.5,8.22,251.0,,,,
2025-07-24 01:29:38+00:00,200.0,209.08,63,353.0,168,3.322,5.017057997190448,1.186,97.5,8.22,251.0,,,,
2025-07-24 01:29:39+00:00,201.0,212.61,64,387.0,166,3.536,4.71342383107089,1.262,100.3,7.94,246.0,,,,
2025-07-24 01:29:40+00:00,202.0,215.58,65,405.0,166,3.639,4.580012824035908,1.315,103.8,7.89,246.0,,,,
2025-07-24 01:29:41+00:00,203.0,218.37,66,408.0,166,3.639,4.580012824035908,1.315,103.8,7.89,246.0,,,,
2025-07-24 01:29:42+00:00,204.0,221.27,67,361.0,166,3.359,4.961794184777216,1.214,100.0,8.23,253.0,,,,
