timestamp,elapsed_seconds,distance,heart_rate,power,cadence_corrected,enhanced_speed,pace_min_km,step_length_m,vertical_oscillation,vertical_ratio,stance_time,stance_time_balance,gct_left_ms,gct_right_ms,gct_imbalance_ms
2025-07-27 00:44:02+00:00,0.0,3.32,74,0.0,0,0.0,,,,,,,,,
2025-07-27 00:44:03+00:00,1.0,5.01,74,0.0,0,0.0,,,,,,,,,
2025-07-27 00:44:04+00:00,2.0,7.27,74,0.0,0,3.359,4.961794184777216,,,,,,,,
2025-07-27 00:44:05+00:00,3.0,9.06,74,0.0,0,2.314,7.202535292422933,,,,,,,,
2025-07-27 00:44:06+00:00,4.0,11.04,74,0.0,158,2.174,7.666360012266177,,,,,,,,
2025-07-27 00:44:07+00:00,5.0,13.73,75,219.0,162,2.193,7.5999392004863955,0.825,85.2,10.32,295.0,,,,
2025-07-27 00:44:08+00:00,6.0,16.05,75,219.0,162,2.193,7.5999392004863955,0.812,82.8,10.19,288.0,,,,
2025-07-27 00:44:09+00:00,7.0,18.46,75,240.0,162,2.426,6.870019236053861,0.812,82.8,10.19,288.0,,,,
2025-07-27 00:44:10+00:00,8.0,21.95,75,256.0,162,2.454,6.791632708503124,0.887,86.1,9.7,279.0,,,,
2025-07-27 00:44:11+00:00,9.0,25.66,76,257.0,162,2.454,6.791632708503124,0.897,86.3,9.62,279.0,,,,
2025-07-27 00:44:12+00:00,10.0,28.05,78,298.0,162,2.846,5.856172405715625,0.897,86.3,9.62,279.0,,,,
2025-07-27 00:44:13+00:00,11.0,30.56,80,308.0,162,2.846,5.856172405715625,1.041,93.6,8.99,269.0,,,,
2025-07-27 00:44:14+00:00,12.0,32.97,81,307.0,162,2.827,5.895531187359981,1.041,93.6,8.99,269.0,,,,
2025-07-27 00:44:15+00:00,13.0,36.08,83,298.0,162,2.743,6.076072426783328,1.034,93.1,9.0,270.0,,,,
2025-07-27 00:44:16+00:00,14.0,38.69,85,285.0,162,2.743,6.076072426783328,1.003,91.6,9.13,272.0,,,,
2025-07-27 00:44:17+00:00,15.0,41.32,86,286.0,162,2.753,6.0540016951204745,1.003,91.6,9.13,272.0,,,,
2025-07-27 00:44:18+00:00,16.0,43.64,88,287.0,162,2.753,6.0540016951204745,1.007,92.1,9.14,271.0,,,,
2025-07-27 00:44:19+00:00,17.0,45.85,89,288.0,162,2.753,6.0540016951204745,1.007,92.1,9.14,271.0,,,,
2025-07-27 00:44:20+00:00,18.0,47.96,90,284.0,162,2.697,6.17970584600173,1.003,91.6,9.13,272.0,,,,
2025-07-27 00:44:21+00:00,19.0,50.0,92,280.0,162,2.65,6.289308176100629,0.986,90.9,9.21,273.0,,,,
2025-07-27 00:44:22+00:00,20.0,52.55,93,276.0,162,2.594,6.42508352608584,0.969,90.1,9.29,274.0,,,,
2025-07-27 00:44:23+00:00,21.0,54.43,94,273.0,162,2.547,6.54364611961785,0.948,89.2,9.4,275.0,,,,
2025-07-27 00:44:24+00:00,22.0,56.93,96,272.0,160,2.538,6.566850538481744,0.931,88.4,9.48,276.0,,,,
2025-07-27 00:44:25+00:00,23.0,59.6,97,271.0,160,2.538,6.566850538481744,0.929,89.3,9.6,280.0,,,,
2025-07-27 00:44:26+00:00,24.0,62.55,99,272.0,160,2.51,6.6401062416998675,0.929,89.3,9.6,280.0,,,,
2025-07-27 00:44:27+00:00,25.0,65.03,100,273.0,160,2.51,6.6401062416998675,0.929,89.3,9.6,280.0,,,,
2025-07-27 00:44:28+00:00,26.0,67.85,100,273.0,160,2.51,6.6401062416998675,0.929,89.3,9.6,280.0,,,,
