timestamp,elapsed_seconds,distance,heart_rate,power,cadence_corrected,enhanced_speed,pace_min_km,step_length_m,vertical_oscillation,vertical_ratio,stance_time,stance_time_balance,gct_left_ms,gct_right_ms,gct_imbalance_ms
2025-07-14 11:50:40+00:00,0.0,0.0,49,77.0,94,1.129,14.762326542663125,,56.4,,,,,,
2025-07-14 11:50:41+00:00,1.0,2.7,49,72.0,96,1.11,15.015015015015013,,56.3,,,,,,
2025-07-14 11:50:42+00:00,2.0,3.58,49,85.0,198,1.241,13.430029546065,,57.3,,,,,,
2025-07-14 11:50:43+00:00,3.0,5.94,49,179.0,198,1.241,13.430029546065,,49.4,,269.0,,,,
2025-07-14 11:50:44+00:00,4.0,9.81,49,238.0,166,1.764,9.44822373393802,0.534,55.6,10.4,258.0,,,,
2025-07-14 11:50:45+00:00,5.0,12.14,50,275.0,162,2.127,7.8357624196834355,0.787,81.6,10.36,289.0,,,,
2025-07-14 11:50:46+00:00,6.0,14.6,50,327.0,164,2.715,6.1387354205033775,1.005,92.8,9.22,276.0,,,,
2025-07-14 11:50:47+00:00,7.0,17.2,50,321.0,164,2.715,6.1387354205033775,0.993,91.4,9.2,272.0,,,,
2025-07-14 11:50:48+00:00,8.0,19.84,49,314.0,164,2.631,6.334726973267453,0.962,89.9,9.34,274.0,,,,
2025-07-14 11:50:49+00:00,9.0,23.47,50,315.0,164,2.631,6.334726973267453,0.962,89.9,9.34,274.0,,,,
2025-07-14 11:50:50+00:00,10.0,26.72,50,294.0,164,2.669,6.244536030972898,0.964,89.0,9.22,270.0,,,,
2025-07-14 11:50:51+00:00,11.0,29.52,50,363.0,164,3.172,5.254308532997057,1.146,97.1,8.46,258.0,,,,
2025-07-14 11:50:52+00:00,12.0,32.76,51,364.0,166,3.172,5.254308532997057,1.146,97.1,8.46,258.0,,,,
2025-07-14 11:50:53+00:00,13.0,35.97,52,352.0,166,3.07,5.428881650380022,1.109,95.3,8.59,261.0,,,,
2025-07-14 11:50:54+00:00,14.0,39.77,54,350.0,164,3.07,5.428881650380022,1.109,95.3,8.59,261.0,,,,
2025-07-14 11:50:55+00:00,15.0,42.88,56,329.0,164,3.107,5.3642313056539,1.136,97.8,8.6,263.0,,,,
2025-07-14 11:50:56+00:00,16.0,45.05,58,349.0,164,3.256,5.118755118755119,1.191,100.2,8.41,259.0,,,,
2025-07-14 11:50:57+00:00,17.0,47.59,60,356.0,164,3.256,5.118755118755119,1.191,100.2,8.41,259.0,,,,
2025-07-14 11:50:58+00:00,18.0,50.27,62,326.0,164,3.06,5.446623093681917,1.119,97.1,8.67,264.0,,,,
2025-07-14 11:50:59+00:00,19.0,53.01,65,318.0,166,2.986,5.581603036392051,1.092,95.8,8.77,266.0,,,,
2025-07-14 11:51:00+00:00,20.0,56.0,67,312.0,166,2.939,5.670863105364637,1.062,93.3,8.78,264.0,,,,
2025-07-14 11:51:01+00:00,21.0,59.13,69,310.0,166,2.911,5.725409366769724,1.052,92.7,8.81,265.0,,,,
2025-07-14 11:51:02+00:00,22.0,62.25,71,311.0,166,2.911,5.725409366769724,1.052,92.7,8.81,265.0,,,,
2025-07-14 11:51:03+00:00,23.0,65.5,73,312.0,166,2.93,5.688282138794084,1.058,93.2,8.81,264.0,,,,
2025-07-14 11:51:04+00:00,24.0,68.51,75,314.0,166,2.939,5.670863105364637,1.062,93.3,8.78,264.0,,,,
2025-07-14 11:51:05+00:00,25.0,71.46,78,322.0,164,2.967,5.617346365576902,1.072,93.9,8.75,263.0,,,,
2025-07-14 11:51:06+00:00,26.0,73.92,80,324.0,164,2.967,5.617346365576902,1.085,95.7,8.81,266.0,,,,
2025-07-14 11:51:07+00:00,27.0,76.17,82,327.0,164,2.967,5.617346365576902,1.085,95.7,8.81,266.0,,,,
2025-07-14 11:51:08+00:00,28.0,78.87,84,327.0,164,2.948,5.653550429669833,1.078,95.2,8.82,267.0,,,,
2025-07-14 11:51:14+00:00,34.0,78.87,94,,162,2.585,6.447453255963895,0.957,90.4,9.44,279.0,,,,
2025-07-14 11:51:15+00:00,35.0,80.57,95,237.0,162,2.099,7.940289026520564,0.777,80.9,10.41,290.0,,,,
2025-07-14 11:51:16+00:00,36.0,81.98,97,226.0,0,1.941,8.58663918942126,0.718,77.5,10.78,294.0,,,,
2025-07-14 11:51:17+00:00,37.0,83.84,98,64.0,0,1.54,10.822510822510822,,,,,,,,
2025-07-14 11:51:18+00:00,38.0,86.09,99,64.0,166,1.801,9.254118082546734,,,,,,,,
2025-07-14 11:51:19+00:00,39.0,88.03,99,65.0,166,1.801,9.254118082546734,0.65,72.6,11.16,290.0,,,,
